,ds,team,t,j,elo
7345,2006-10-07,San Luis,21,12,1528.570354852043
7346,2006-10-07,Monterrey,21,12,1537.6971892499218
7347,2006-10-07,Morelia,21,12,1509.4599877602043
7348,2006-10-07,Guadalajara,21,12,1523.7189206182377
7349,2006-10-07,Tigres,21,12,1486.2590257911997
7350,2006-10-07,Cruz Azul,21,12,1538.8608161918883
7351,2006-10-07,Atlas,21,12,1513.7646804360859
7352,2006-10-07,Pachuca,21,12,1566.5221666766915
7353,2006-10-08,UNAM,21,12,1506.5765056178584
7354,2006-10-08,Atlante,21,12,1521.4540010182525
7355,2006-10-08,America,21,12,1581.2875660118127
7356,2006-10-08,Necaxa,21,12,1485.3626283553776
7357,2006-10-08,UAG,21,12,1456.2856375734148
7358,2006-10-08,Queretaro,21,12,1462.2612476729335
7359,2006-10-14,Atlante,21,13,1522.7645467736218
7360,2006-10-14,Toluca,21,13,1565.9398793572627
7361,2006-10-14,Queretaro,21,13,1475.5590823797543
7362,2006-10-14,America,21,13,1567.989731304992
7363,2006-10-14,Cruz Azul,21,13,1548.1397449755484
7364,2006-10-14,Atlas,21,13,1504.4857516524257
7365,2006-10-14,Monterrey,21,13,1546.2274030224871
7366,2006-10-14,Tigres,21,13,1477.7288120186345
7367,2006-10-14,Guadalajara,21,13,1533.8585470453645
7368,2006-10-14,San Luis,21,13,1518.4307284249162
7369,2006-10-14,Pachuca,21,13,1564.4768795250209
7370,2006-10-14,Veracruz,21,13,1496.4903935160053
7371,2006-10-14,Necaxa,21,13,1476.0550960958733
7372,2006-10-14,Morelia,21,13,1518.7675200197086
7373,2006-10-15,UNAM,21,13,1515.1390434169714
7374,2006-10-15,UAG,21,13,1447.7230997743018
7375,2006-10-15,Santos,21,13,1453.1080485371008
7376,2006-10-15,Chiapas,21,13,1554.4742943108038
7377,2006-10-21,Chiapas,21,14,1544.7621123409467
7378,2006-10-21,Pachuca,21,14,1574.189061494878
7379,2006-10-21,Veracruz,21,14,1487.9661263790538
7380,2006-10-21,Cruz Azul,21,14,1556.6640121125
7381,2006-10-21,San Luis,21,14,1517.2170718093053
7382,2006-10-21,Necaxa,21,14,1477.2687527114842
7383,2006-10-21,Tigres,21,14,1479.3304457298477
7384,2006-10-21,Guadalajara,21,14,1532.2569133341512
7385,2006-10-21,Morelia,21,14,1527.5302533241672
7386,2006-10-21,Queretaro,21,14,1466.7963490752957
7387,2006-10-21,Atlas,21,14,1515.681425644633
7388,2006-10-21,Monterrey,21,14,1535.0317290302798
7389,2006-10-22,Toluca,21,14,1572.8018686330304
7390,2006-10-22,Santos,21,14,1446.2460592613331
7391,2006-10-22,UAG,21,14,1459.8499952545747
7392,2006-10-22,Atlante,21,14,1510.6376512933489
7393,2006-10-22,America,21,14,1576.4801916041588
7394,2006-10-22,UNAM,21,14,1506.6485831178045
7395,2006-10-26,Guadalajara,21,15,1541.780194074314
7396,2006-10-26,Atlas,21,15,1506.1581449044702
7397,2006-10-28,Atlante,21,15,1498.8052446423233
7398,2006-10-28,Santos,21,15,1458.0784659123588
7399,2006-10-28,Queretaro,21,15,1468.2374713695256
7400,2006-10-28,San Luis,21,15,1515.7759495150754
7401,2006-10-28,Monterrey,21,15,1543.68529813088
7402,2006-10-28,Veracruz,21,15,1479.3125572784536
7403,2006-10-28,Cruz Azul,21,15,1566.3215818372012
7404,2006-10-28,Chiapas,21,15,1535.1045426162455
7405,2006-10-28,Pachuca,21,15,1584.149135086978
7406,2006-10-28,Toluca,21,15,1562.8417950409303
7407,2006-10-28,Necaxa,21,15,1487.3280923101133
7408,2006-10-28,Tigres,21,15,1469.2711061312186
7409,2006-10-29,UNAM,21,15,1517.2488832553256
7410,2006-10-29,Morelia,21,15,1516.9299531866461
7411,2006-10-29,UAG,21,15,1463.086225428791
7412,2006-10-29,America,21,15,1573.2439614299424
7413,2006-11-04,Atlante,21,16,1500.9155708229937
7414,2006-11-04,America,21,16,1571.133635249272
7415,2006-11-04,Chiapas,21,16,1535.3514664102963
7416,2006-11-04,Monterrey,21,16,1543.4383743368292
7417,2006-11-04,Veracruz,21,16,1491.0913935994054
7418,2006-11-04,Guadalajara,21,16,1530.0013577533623
7419,2006-11-04,San Luis,21,16,1505.8183437020095
7420,2006-11-04,UNAM,21,16,1527.2064890683914
7421,2006-11-04,Morelia,21,16,1525.3924949230495
7422,2006-11-04,UAG,21,16,1454.6236836923877
7423,2006-11-04,Tigres,21,16,1479.2413558190672
7424,2006-11-04,Queretaro,21,16,1458.267221681677
7425,2006-11-04,Atlas,21,16,1515.6167024544634
7426,2006-11-04,Necaxa,21,16,1477.8695347601201
7427,2006-11-05,Toluca,21,16,1562.941948007124
7428,2006-11-05,Cruz Azul,21,16,1566.2214288710074
7429,2006-11-05,Santos,21,16,1461.5557778710797
7430,2006-11-05,Pachuca,21,16,1580.671823128257
7431,2006-11-11,Queretaro,21,17,1459.9030425559115
7432,2006-11-11,Atlas,21,17,1513.980881580229
7433,2006-11-11,Cruz Azul,21,17,1573.2968497837603
7434,2006-11-11,Santos,21,17,1454.4803569583269
7435,2006-11-11,Monterrey,21,17,1553.9991433984433
7436,2006-11-11,Toluca,21,17,1552.3811789455099
7437,2006-11-11,Pachuca,21,17,1578.4157442053527
7438,2006-11-11,Atlante,21,17,1503.171649745898
7439,2006-11-11,Guadalajara,21,17,1540.1553340885212
7440,2006-11-11,Chiapas,21,17,1525.1974900751375
7441,2006-11-11,Necaxa,21,17,1468.2499068445375
7442,2006-11-11,Veracruz,21,17,1500.711021514988
7443,2006-11-12,UNAM,21,17,1535.8346458766466
7444,2006-11-12,Tigres,21,17,1470.613199010812
7445,2006-11-12,America,21,17,1579.8246533920073
7446,2006-11-12,Morelia,21,17,1516.7014767803141
7447,2006-11-12,UAG,21,17,1456.086612026488
7448,2006-11-12,San Luis,21,17,1504.3554153679092
7449,2006-11-15,Veracruz,21,88,1491.8414674764076
7450,2006-11-15,Guadalajara,21,88,1549.0248881271016
7451,2006-11-16,Chiapas,21,88,1535.978306889954
7452,2006-11-16,Toluca,21,88,1541.6003621306934
7453,2006-11-18,Guadalajara,21,88,1557.3937193131133
7454,2006-11-18,Veracruz,21,88,1483.472636290396
7455,2006-11-19,Toluca,21,88,1551.4385604953102
7456,2006-11-19,Chiapas,21,88,1526.1401085253372
7457,2006-11-22,Guadalajara,21,18,1567.8511287988608
7458,2006-11-22,Cruz Azul,21,18,1562.8394402980127
7459,2006-11-23,Monterrey,21,18,1553.9254452324956
7460,2006-11-23,Toluca,21,18,1551.5122586612579
7461,2006-11-23,Atlas,21,18,1505.8536507498363
7462,2006-11-23,America,21,18,1587.9518842224
7463,2006-11-24,Pachuca,21,18,1577.1962613295957
7464,2006-11-24,UNAM,21,18,1537.0541287524036
7465,2006-11-25,Cruz Azul,21,18,1562.9836782844632
7466,2006-11-25,Guadalajara,21,18,1567.7068908124104
7467,2006-11-26,UNAM,21,18,1528.204398394223
7468,2006-11-26,Pachuca,21,18,1586.0459916877762
7469,2006-11-26,Toluca,21,18,1561.5817146371621
7470,2006-11-26,Monterrey,21,18,1543.8559892565913
7471,2006-11-26,America,21,18,1585.631926750965
7472,2006-11-26,Atlas,21,18,1508.1736082212713
7473,2006-11-29,Pachuca,21,19,1585.3430146209266
7474,2006-11-29,Toluca,21,19,1562.2846917040117
7475,2006-11-30,Guadalajara,21,19,1578.222357548046
7476,2006-11-30,America,21,19,1575.1164600153295
7477,2006-12-03,Toluca,21,19,1572.9473908965538
7478,2006-12-03,Pachuca,21,19,1574.6803154283846
7479,2006-12-03,America,21,19,1575.2058525510786
7480,2006-12-03,Guadalajara,21,19,1578.1329650122968
7481,2006-12-07,Guadalajara,21,20,1577.983723273311
7482,2006-12-07,Toluca,21,20,1573.0966326355397
7483,2006-12-10,Toluca,21,20,1563.237285134918
7484,2006-12-10,Guadalajara,21,20,1587.8430707739326
7485,2007-01-19,UAG,22,1,1466.5044773408688
7486,2007-01-19,Tigres,22,1,1460.1953336964311
7487,2007-01-20,Queretaro,22,1,1460.580391239956
7488,2007-01-20,Veracruz,22,1,1482.7952876063514
7489,2007-01-20,Cruz Azul,22,1,1573.3202074352873
7490,2007-01-20,Pachuca,22,1,1564.3437862775604
7491,2007-01-20,Monterrey,22,1,1551.338832100657
7492,2007-01-20,Santos,22,1,1446.997514114261
7493,2007-01-20,Morelia,22,1,1526.3122537841928
7494,2007-01-20,Atlante,22,1,1493.5608727420195
7495,2007-01-20,Guadalajara,22,1,1587.1360410063116
7496,2007-01-20,Toluca,22,1,1563.944314902539
7497,2007-01-20,Necaxa,22,1,1479.9008705929778
7498,2007-01-20,Chiapas,22,1,1514.4891447768969
7499,2007-01-21,UNAM,22,1,1527.6285038386202
7500,2007-01-21,Atlas,22,1,1508.7495027768741
7501,2007-01-21,America,22,1,1583.194417874174
7502,2007-01-21,San Luis,22,1,1496.3668500448139
7503,2007-01-27,San Luis,22,2,1487.2266201155564
7504,2007-01-27,Morelia,22,2,1535.4524837134502
7505,2007-01-27,Chiapas,22,2,1522.9498592138193
7506,2007-01-27,Queretaro,22,2,1452.1196768030336
7507,2007-01-27,Veracruz,22,2,1494.078576334439
7508,2007-01-27,UNAM,22,2,1516.3452151105325
7509,2007-01-27,Atlante,22,2,1505.8170358673501
7510,2007-01-27,Cruz Azul,22,2,1561.0640443099567
7511,2007-01-27,Pachuca,22,2,1573.96964832582
7512,2007-01-27,Monterrey,22,2,1541.7129700523976
7513,2007-01-27,Tigres,22,2,1473.594690661042
7514,2007-01-27,America,22,2,1569.795060909563
7515,2007-01-27,Atlas,22,2,1517.5395501274993
7516,2007-01-27,UAG,22,2,1457.7144299902436
7517,2007-01-28,Toluca,22,2,1561.5714524030461
7518,2007-01-28,Necaxa,22,2,1482.2737330924706
7519,2007-01-28,Santos,22,2,1440.8256405110787
7520,2007-01-28,Guadalajara,22,2,1593.307914609494
7521,2007-02-03,San Luis,22,3,1497.76118522718
7522,2007-02-03,Atlante,22,3,1495.2824707557265
7523,2007-02-03,Guadalajara,22,3,1582.7518886412488
7524,2007-02-03,Pachuca,22,3,1584.525674294065
7525,2007-02-03,Monterrey,22,3,1532.269363523296
7526,2007-02-03,Cruz Azul,22,3,1570.5076508390582
7527,2007-02-03,Queretaro,22,3,1455.1697157714073
7528,2007-02-03,Toluca,22,3,1558.5214134346725
7529,2007-02-03,Morelia,22,3,1533.690649984465
7530,2007-02-03,Tigres,22,3,1475.3565243900273
7531,2007-02-03,Necaxa,22,3,1491.0863884466205
7532,2007-02-03,Santos,22,3,1432.0129851569288
7533,2007-02-04,UNAM,22,3,1526.5352891537057
7534,2007-02-04,Chiapas,22,3,1512.7597851706462
7535,2007-02-04,America,22,3,1558.3022657403899
7536,2007-02-04,Atlas,22,3,1529.0323452966725
7537,2007-02-04,UAG,22,3,1468.7572690582049
7538,2007-02-04,Veracruz,22,3,1483.0357372664778
7539,2007-02-10,Chiapas,22,4,1511.500019338277
7540,2007-02-10,UAG,22,4,1470.017034890574
7541,2007-02-10,Cruz Azul,22,4,1560.8599225058854
7542,2007-02-10,Guadalajara,22,4,1592.3996169744216
7543,2007-02-10,Atlante,22,4,1506.3430356475062
7544,2007-02-10,Monterrey,22,4,1521.2087986315164
7545,2007-02-10,Pachuca,22,4,1581.899293099168
7546,2007-02-10,Necaxa,22,4,1493.7127696415175
7547,2007-02-10,Veracruz,22,4,1475.16881719853
7548,2007-02-10,America,22,4,1566.1691858083377
7549,2007-02-10,Tigres,22,4,1476.000489987043
7550,2007-02-10,San Luis,22,4,1497.1172196301643
7551,2007-02-10,Atlas,22,4,1539.166414049767
7552,2007-02-10,Morelia,22,4,1523.5565812313705
7553,2007-02-11,Toluca,22,4,1557.6033709869655
7554,2007-02-11,UNAM,22,4,1527.4533316014126
7555,2007-02-11,Santos,22,4,1432.6785042586203
7556,2007-02-11,Queretaro,22,4,1454.5041966697158
7557,2007-02-14,UAG,22,5,1472.4858928635583
7558,2007-02-14,Toluca,22,5,1555.1345130139812
7559,2007-02-14,America,22,5,1574.608539609505
7560,2007-02-14,Chiapas,22,5,1503.0606655371098
7561,2007-02-14,San Luis,22,5,1508.3216179486856
7562,2007-02-14,Atlas,22,5,1527.9620157312456
7563,2007-02-14,Necaxa,22,5,1485.621711823665
7564,2007-02-14,Cruz Azul,22,5,1568.950980323738
7565,2007-02-14,Queretaro,22,5,1458.0149748205492
7566,2007-02-14,Pachuca,22,5,1578.3885149483347
7567,2007-02-14,Tigres,22,5,1486.8716051052372
7568,2007-02-14,Atlante,22,5,1495.471920529312
7569,2007-02-14,UNAM,22,5,1534.791198245653
7570,2007-02-14,Santos,22,5,1425.3406376143798
7571,2007-02-14,Morelia,22,5,1532.1728046714622
7572,2007-02-14,Veracruz,22,5,1466.5525937584382
7573,2007-02-21,Guadalajara,22,5,1590.3787835674314
7574,2007-02-21,Monterrey,22,5,1523.2296320385067
7575,2007-02-17,Veracruz,22,6,1477.749044332991
7576,2007-02-17,San Luis,22,6,1497.1251673741328
7577,2007-02-17,Chiapas,22,6,1513.896624745981
7578,2007-02-17,Morelia,22,6,1521.336845462591
7579,2007-02-17,Atlante,22,6,1488.137584495509
7580,2007-02-17,Guadalajara,22,6,1597.7131196012344
7581,2007-02-17,Cruz Azul,22,6,1565.8622465276871
7582,2007-02-17,Queretaro,22,6,1461.1037086166
7583,2007-02-17,Monterrey,22,6,1522.1513969617342
7584,2007-02-17,Necaxa,22,6,1486.6999469004375
7585,2007-02-17,Pachuca,22,6,1577.1402282875517
7586,2007-02-17,UNAM,22,6,1536.039484906436
7587,2007-02-17,Atlas,22,6,1536.7848221004672
7588,2007-02-17,Tigres,22,6,1478.0487987360157
7589,2007-02-17,Toluca,22,6,1555.6944343126693
7590,2007-02-17,America,22,6,1574.048618310817
7591,2007-02-18,Santos,22,6,1426.6893194685697
7592,2007-02-18,UAG,22,6,1471.1372110093685
7593,2007-02-24,San Luis,22,7,1507.6075141243377
7594,2007-02-24,Chiapas,22,7,1503.414277995776
7595,2007-02-24,Necaxa,22,7,1479.7906897147611
7596,2007-02-24,Guadalajara,22,7,1604.6223767869108
7597,2007-02-24,Morelia,22,7,1532.3225254489723
7598,2007-02-24,Toluca,22,7,1544.708754326288
7599,2007-02-24,Tigres,22,7,1488.0401711129068
7600,2007-02-24,Veracruz,22,7,1467.7576719560998
7601,2007-02-24,Queretaro,22,7,1472.842940177295
7602,2007-02-24,Monterrey,22,7,1510.4121654010391
7603,2007-02-24,Atlas,22,7,1535.3937210539734
7604,2007-02-24,Atlante,22,7,1489.5286855420027
7605,2007-02-25,UNAM,22,7,1526.895751040429
7606,2007-02-25,Cruz Azul,22,7,1575.005980393694
7607,2007-02-25,UAG,22,7,1464.096950511219
7608,2007-02-25,Pachuca,22,7,1584.1804887857013
7609,2007-02-25,America,22,7,1580.0445432050053
7610,2007-02-25,Santos,22,7,1420.6933945743813
7611,2007-03-03,Chiapas,22,8,1492.972064222013
7612,2007-03-03,Tigres,22,8,1498.48238488667
7613,2007-03-03,Cruz Azul,22,8,1581.9179489625737
7614,2007-03-03,UAG,22,8,1457.1849819423392
7615,2007-03-03,Veracruz,22,8,1459.680169276589
7616,2007-03-03,Atlas,22,8,1543.4712237334843
7617,2007-03-03,Atlante,22,8,1499.2484768632876
7618,2007-03-03,Necaxa,22,8,1470.0708983934762
7619,2007-03-03,Monterrey,22,8,1500.8862454854343
7620,2007-03-03,UNAM,22,8,1536.421670956034
7621,2007-03-03,Guadalajara,22,8,1611.0014548061954
7622,2007-03-03,Queretaro,22,8,1466.4638621580104
7623,2007-03-04,Toluca,22,8,1543.6449353836513
7624,2007-03-04,San Luis,22,8,1508.6713330669745
7625,2007-03-04,Santos,22,8,1433.8001637235832
7626,2007-03-04,Morelia,22,8,1519.2157562997704
7627,2007-03-04,Pachuca,22,8,1594.0614523255465
7628,2007-03-04,America,22,8,1570.1635796651601
7629,2007-03-09,UAG,22,9,1468.4362137043197
7630,2007-03-09,Monterrey,22,9,1489.6350137234538
7631,2007-03-10,Veracruz,22,9,1450.8141383522907
7632,2007-03-10,Atlante,22,9,1508.1145077875858
7633,2007-03-10,San Luis,22,9,1496.5491173539544
7634,2007-03-10,Santos,22,9,1445.9223794366033
7635,2007-03-10,Morelia,22,9,1511.337271841883
7636,2007-03-10,Pachuca,22,9,1601.939936783434
7637,2007-03-10,Tigres,22,9,1489.7749953770992
7638,2007-03-10,Toluca,22,9,1552.352324893222
7639,2007-03-10,Queretaro,22,9,1476.5676772765048
7640,2007-03-10,Necaxa,22,9,1459.9670832749819
7641,2007-03-10,Atlas,22,9,1532.0278908057073
7642,2007-03-10,Chiapas,22,9,1504.41539714979
7643,2007-03-11,UNAM,22,9,1538.5358762188773
7644,2007-03-11,Guadalajara,22,9,1608.887249543352
7645,2007-03-11,America,22,9,1570.5017685897712
7646,2007-03-11,Cruz Azul,22,9,1581.5797600379626
7647,2007-03-14,Chiapas,22,10,1492.8847534701872
7648,2007-03-14,Veracruz,22,10,1462.3447820318934
7649,2007-03-14,Atlante,22,10,1517.2090041167676
7650,2007-03-14,Queretaro,22,10,1467.473180947323
7651,2007-03-14,Santos,22,10,1437.1778990358046
7652,2007-03-14,Tigres,22,10,1498.519475777898
7653,2007-03-14,Monterrey,22,10,1501.9214066428192
7654,2007-03-14,America,22,10,1558.2153756704058
7655,2007-03-14,Necaxa,22,10,1462.1906990794268
7656,2007-03-14,UNAM,22,10,1536.3122604144323
7657,2007-03-14,Cruz Azul,22,10,1589.585121480532
7658,2007-03-14,Morelia,22,10,1503.3319103993135
7659,2007-03-21,Pachuca,22,10,1608.9962825608145
7660,2007-03-21,San Luis,22,10,1489.492771576574
7661,2007-04-04,Toluca,22,10,1551.7680070289766
7662,2007-04-04,Atlas,22,10,1532.6122086699527
7663,2007-04-11,Guadalajara,22,10,1605.051449197875
7664,2007-04-11,UAG,22,10,1472.2720140497968
7665,2007-03-17,Chiapas,22,11,1503.5837200564733
7666,2007-03-17,Atlante,22,11,1506.5100375304814
7667,2007-03-17,San Luis,22,11,1502.2965208499118
7668,2007-03-17,Cruz Azul,22,11,1576.7813722071942
7669,2007-03-17,Veracruz,22,11,1454.8632221781675
7670,2007-03-17,Toluca,22,11,1559.2495668827025
7671,2007-03-17,Morelia,22,11,1513.2913130608085
7672,2007-03-17,Monterrey,22,11,1491.9620039813242
7673,2007-03-17,Atlas,22,11,1529.9324480214027
7674,2007-03-17,Santos,22,11,1439.8576596843545
7675,2007-03-18,UNAM,22,11,1534.3564391883388
7676,2007-03-18,Queretaro,22,11,1469.4290021734166
7677,2007-03-18,UAG,22,11,1481.9819318870802
7678,2007-03-18,Necaxa,22,11,1452.4807812421434
7679,2007-03-18,America,22,11,1569.555319379952
7680,2007-03-18,Guadalajara,22,11,1593.7115054883288
7681,2007-04-11,Tigres,22,11,1511.596248815963
7682,2007-04-11,Pachuca,22,11,1595.9195095227494
7683,2007-03-21,Guadalajara,22,12,1601.4372973354916
7684,2007-03-21,Morelia,22,12,1505.5655212136458
7685,2007-03-21,Cruz Azul,22,12,1584.9269020507495
7686,2007-03-21,Tigres,22,12,1503.4507189724077
7687,2007-03-24,Queretaro,22,12,1469.7901474018922
7688,2007-03-24,UAG,22,12,1481.6207866586046
7689,2007-03-24,Monterrey,22,12,1502.2593675928135
7690,2007-03-24,San Luis,22,12,1491.9991572384224
7691,2007-03-24,Atlante,22,12,1507.309809614628
7692,2007-03-24,UNAM,22,12,1533.5566671041922
7693,2007-03-24,Necaxa,22,12,1445.7284564228266
7694,2007-03-24,America,22,12,1576.3076441992687
7695,2007-03-25,Pachuca,22,12,1604.0427610988281
7696,2007-03-25,Atlas,22,12,1521.809196445324
7697,2007-03-25,Santos,22,12,1450.2892861486582
7698,2007-03-25,Veracruz,22,12,1444.4315957138638
7699,2007-03-25,Toluca,22,12,1557.660945218201
7700,2007-03-25,Chiapas,22,12,1505.1723417209748
7701,2007-03-31,Chiapas,22,13,1503.6056898186723
7702,2007-03-31,Santos,22,13,1451.8559380509607
7703,2007-03-31,Veracruz,22,13,1438.7275289715158
7704,2007-03-31,Pachuca,22,13,1609.7468278411761
7705,2007-03-31,San Luis,22,13,1505.0488402508602
7706,2007-03-31,Guadalajara,22,13,1588.3876143230539
7707,2007-03-31,Morelia,22,13,1493.8601005313933
7708,2007-03-31,Necaxa,22,13,1457.433877105079
7709,2007-03-31,Tigres,22,13,1503.41642925771
7710,2007-03-31,Monterrey,22,13,1502.2936573075112
7711,2007-03-31,Atlas,22,13,1533.6061451530713
7712,2007-03-31,Cruz Azul,22,13,1573.1299533430022
7713,2007-04-01,Toluca,22,13,1546.2217842627185
7714,2007-04-01,Atlante,22,13,1518.7489705701105
7715,2007-04-01,America,22,13,1583.33439989679
7716,2007-04-01,Queretaro,22,13,1462.7633917043709
7717,2007-04-01,UAG,22,13,1483.1045859038513
7718,2007-04-01,UNAM,22,13,1532.0728678589455
7719,2007-04-07,Atlante,22,14,1517.7266270133518
7720,2007-04-07,UAG,22,14,1484.12692946061
7721,2007-04-07,Cruz Azul,22,14,1579.4436140687728
7722,2007-04-07,Veracruz,22,14,1432.413868245745
7723,2007-04-07,Monterrey,22,14,1513.1924709507648
7724,2007-04-07,Atlas,22,14,1522.7073315098178
7725,2007-04-07,Queretaro,22,14,1473.6560445585967
7726,2007-04-07,Morelia,22,14,1482.9674476771675
7727,2007-04-07,Guadalajara,22,14,1595.9895687937135
7728,2007-04-07,Tigres,22,14,1495.8144747870504
7729,2007-04-07,Necaxa,22,14,1448.795829903512
7730,2007-04-07,San Luis,22,14,1513.6868874524273
7731,2007-04-08,UNAM,22,14,1533.5376796793555
7732,2007-04-08,America,22,14,1581.86958807638
7733,2007-04-08,Santos,22,14,1464.5071307954556
7734,2007-04-08,Toluca,22,14,1533.5705915182236
7735,2007-04-08,Pachuca,22,14,1616.783461582036
7736,2007-04-08,Chiapas,22,14,1496.5690560778125
7737,2007-04-14,Chiapas,22,15,1498.9101443543232
7738,2007-04-14,Cruz Azul,22,15,1577.1025257922622
7739,2007-04-14,San Luis,22,15,1522.5397787196862
7740,2007-04-14,Queretaro,22,15,1464.8031532913378
7741,2007-04-14,Veracruz,22,15,1434.6978564381948
7742,2007-04-14,Monterrey,22,15,1510.9084827583151
7743,2007-04-14,Morelia,22,15,1494.4127835617167
7744,2007-04-14,UNAM,22,15,1522.0923437948063
7745,2007-04-14,Tigres,22,15,1494.4693709630048
7746,2007-04-14,Necaxa,22,15,1450.1409337275575
7747,2007-04-14,Atlas,22,15,1514.7858316873019
7748,2007-04-14,Guadalajara,22,15,1603.9110686162294
7749,2007-04-15,Santos,22,15,1476.027042098823
7750,2007-04-15,Atlante,22,15,1506.2067157099846
7751,2007-04-15,America,22,15,1589.1282694157142
7752,2007-04-15,UAG,22,15,1476.8682481212759
7753,2007-04-15,Toluca,22,15,1525.92088142105
7754,2007-04-15,Pachuca,22,15,1624.4331716792096
7755,2007-04-21,Cruz Azul,22,16,1575.6399640628892
7756,2007-04-21,Toluca,22,16,1527.3834431504229
7757,2007-04-21,Monterrey,22,16,1520.563280037247
7758,2007-04-21,Chiapas,22,16,1489.2553470753912
7759,2007-04-21,Guadalajara,22,16,1609.3924705798577
7760,2007-04-21,Veracruz,22,16,1429.2164544745665
7761,2007-04-21,Queretaro,22,16,1475.6549465914059
7762,2007-04-21,Tigres,22,16,1483.6175776629368
7763,2007-04-21,Pachuca,22,16,1630.403827586043
7764,2007-04-21,Santos,22,16,1470.0563861919895
7765,2007-04-21,Necaxa,22,16,1461.9803853649246
7766,2007-04-21,Atlas,22,16,1502.9463800499348
7767,2007-04-22,UNAM,22,16,1522.1052220000383
7768,2007-04-22,San Luis,22,16,1522.5269005144542
7769,2007-04-22,UAG,22,16,1487.372791659232
7770,2007-04-22,Morelia,22,16,1483.9082400237605
7771,2007-04-22,America,22,16,1596.7859026686526
7772,2007-04-22,Atlante,22,16,1498.549082457046
7773,2007-04-28,Chiapas,22,17,1502.581646082589
7774,2007-04-28,Guadalajara,22,17,1596.0661715726599
7775,2007-04-28,San Luis,22,17,1511.5185227462937
7776,2007-04-28,UAG,22,17,1498.3811694273925
7777,2007-04-28,Atlante,22,17,1492.1718876537764
7778,2007-04-28,Pachuca,22,17,1636.7810223893127
7779,2007-04-28,Veracruz,22,17,1430.1566907189733
7780,2007-04-28,Necaxa,22,17,1461.0401491205178
